end_time,upper_back,lower_back,left_pelvis,right_pelvis,left_butt,right_butt,left_upper_thigh,right_upper_thigh,left_lower_thigh,right_lower_thigh,overall_rating,total_rating,normalized_rating,zscore_rating,minmax_rating,start_time,break_time,subject
10/12/2024 14:15,2,1,1,1,2,2,1,1,1,1,2,13,1,3,1,10/12/2024 13:54,0,A162
10/12/2024 14:34,2,1,1,1,2,2,1,1,1,1,2,13,1,3,1,10/12/2024 14:15,0,A162
10/12/2024 14:54,2,1,1,1,2,2,1,1,1,1,2,13,1,3,1,10/12/2024 14:34,0,A162
10/12/2024 15:00,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 14:54,1,A162
10/12/2024 15:20,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:00,0,A162
10/12/2024 15:40,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:20,0,A162
10/12/2024 16:00,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:40,0,A162
10/12/2024 16:20,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 16:00,0,A162
10/12/2024 16:40,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 16:20,0,A162
10/12/2024 17:00,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 16:40,0,A162
10/12/2024 17:05,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 17:00,1,A162
10/12/2024 17:26,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 17:05,0,A162
10/12/2024 17:46,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 17:26,0,A162
10/12/2024 18:06,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 17:46,0,A162
10/12/2024 18:26,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 18:06,0,A162
10/12/2024 18:46,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 18:26,0,A162
10/12/2024 19:06,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 18:46,0,A162
10/12/2024 12:31,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A161
10/12/2024 12:51,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/12/2024 12:31,0,A161
10/12/2024 13:11,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/12/2024 12:51,0,A161
10/12/2024 13:32,1,1,2,2,1,1,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 13:11,0,A161
10/12/2024 13:52,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 13:32,0,A161
10/12/2024 14:11,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 13:52,0,A161
10/12/2024 14:31,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 14:11,0,A161
10/12/2024 14:37,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/12/2024 14:31,1,A161
10/12/2024 14:57,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/12/2024 14:37,0,A161
10/12/2024 15:17,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/12/2024 14:57,0,A161
10/12/2024 15:37,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 15:17,0,A161
10/12/2024 15:57,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 15:37,0,A161
10/12/2024 16:17,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/12/2024 15:57,0,A161
10/12/2024 16:37,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 16:17,0,A161
10/12/2024 16:43,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 16:37,1,A161
10/12/2024 17:02,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 16:43,0,A161
10/12/2024 17:22,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 17:02,0,A161
10/12/2024 17:42,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.5,10/12/2024 17:22,0,A161
10/12/2024 18:02,1,1,1,1,3,3,1,1,1,1,1,14,2,4.041,1,10/12/2024 17:42,0,A161
10/12/2024 18:22,1,1,1,1,3,3,1,1,1,1,1,14,2,4.041,1,10/12/2024 18:02,0,A161
10/12/2024 18:42,1,1,1,1,3,3,1,1,1,1,1,14,2,4.041,1,10/12/2024 18:22,0,A161
10/12/2024 12:15,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,,0,A160
10/12/2024 12:36,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/12/2024 12:15,0,A160
10/12/2024 12:56,1,1,2,2,2,2,1,1,1,1,2,14,1,1,0.235,10/12/2024 12:36,0,A160
10/12/2024 13:15,1,1,2,2,2,2,1,1,1,1,2,14,1,1,0.235,10/12/2024 12:56,0,A160
10/12/2024 13:35,1,1,2,2,2,2,1,1,1,1,2,14,1,1,0.235,10/12/2024 13:15,0,A160
10/12/2024 13:55,1,1,2,2,2,2,1,1,1,1,2,14,1,1,0.235,10/12/2024 13:35,0,A160
10/12/2024 14:15,2,2,3,3,2,2,2,2,2,2,2,22,3,5,0.706,10/12/2024 13:55,0,A160
10/12/2024 14:22,2,2,3,3,2,2,2,2,2,2,2,22,3,5,0.706,10/12/2024 14:15,1,A160
10/12/2024 14:42,2,2,4,4,3,3,2,2,2,2,3,26,4,7,0.941,10/12/2024 14:22,0,A160
10/12/2024 15:02,2,2,4,4,3,3,2,2,2,2,2,26,4,7,0.941,10/12/2024 14:42,0,A160
10/12/2024 15:22,2,2,4,4,3,3,2,2,2,2,3,26,4,7,0.941,10/12/2024 15:02,0,A160
10/12/2024 15:42,2,2,4,4,3,3,2,2,2,2,3,26,4,7,0.941,10/12/2024 15:22,0,A160
10/12/2024 16:02,2,2,4,4,3,3,2,2,2,2,3,26,4,7,0.941,10/12/2024 15:42,0,A160
10/12/2024 16:22,2,2,4,4,3,3,2,2,2,2,3,26,4,7,0.941,10/12/2024 16:02,0,A160
10/12/2024 16:28,2,2,3,3,3,3,2,2,2,2,2,24,3.5,6,0.824,10/12/2024 16:22,1,A160
10/12/2024 16:48,2,3,4,4,3,3,2,2,2,2,3,27,4.25,7.5,1,10/12/2024 16:28,0,A160
10/12/2024 17:08,2,3,4,4,3,3,2,2,2,2,3,27,4.25,7.5,1,10/12/2024 16:48,0,A160
10/12/2024 17:28,2,3,4,4,3,3,2,2,2,2,3,27,4.25,7.5,1,10/12/2024 17:08,0,A160
10/12/2024 17:47,2,3,4,4,3,3,2,2,2,2,3,27,4.25,7.5,1,10/12/2024 17:28,0,A160
10/12/2024 18:07,2,3,4,4,3,3,2,2,2,2,3,27,4.25,7.5,1,10/12/2024 17:47,0,A160
10/12/2024 18:27,2,3,4,4,3,3,2,2,2,2,3,27,4.25,7.5,1,10/12/2024 18:07,0,A160
10/12/2024 13:30,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A159
10/12/2024 13:50,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 13:30,0,A159
10/12/2024 14:10,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 13:50,0,A159
10/12/2024 14:30,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 14:10,0,A159
10/12/2024 14:50,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 14:30,0,A159
10/12/2024 15:10,1,1,1,1,2,2,1,1,1,1,1,12,0.2,2,0.2,10/12/2024 14:50,0,A159
10/12/2024 15:30,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:10,0,A159
10/12/2024 15:38,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:30,1,A159
10/12/2024 15:57,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:38,0,A159
10/12/2024 16:17,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/12/2024 15:57,0,A159
10/12/2024 16:38,1,2,2,2,2,2,1,1,1,1,2,15,0.5,5,0.5,10/12/2024 16:17,0,A159
10/12/2024 16:58,1,1,1,1,2,2,1,1,1,1,2,12,0.2,2,0.2,10/12/2024 16:38,0,A159
10/12/2024 17:17,1,1,2,2,2,2,1,1,1,1,2,14,0.4,4,0.4,10/12/2024 16:58,0,A159
10/12/2024 17:38,1,1,1,1,2,2,1,1,1,1,2,12,0.2,2,0.2,10/12/2024 17:17,0,A159
10/12/2024 17:45,1,1,2,2,2,2,1,1,1,1,2,14,0.4,4,0.4,10/12/2024 17:38,1,A159
10/12/2024 18:05,2,2,3,3,3,3,1,1,1,1,2,20,1,10,1,10/12/2024 17:45,0,A159
10/12/2024 18:25,1,2,3,3,3,3,1,1,1,1,2,19,0.9,9,0.9,10/12/2024 18:05,0,A159
10/12/2024 18:45,1,2,3,3,3,3,1,1,1,1,3,19,0.9,9,0.9,10/12/2024 18:25,0,A159
10/12/2024 19:05,1,2,3,3,3,3,1,1,1,1,2,19,0.9,9,0.9,10/12/2024 18:45,0,A159
10/12/2024 19:25,1,2,3,3,3,3,1,1,1,1,3,19,0.9,9,0.9,10/12/2024 19:05,0,A159
10/12/2024 19:45,1,2,3,3,3,3,1,1,1,1,2,19,0.9,9,0.9,10/12/2024 19:25,0,A159
10/8/2024 12:28,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,,0,A158
10/8/2024 12:49,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 12:28,0,A158
10/8/2024 13:08,1,1,1,1,2,2,1,1,1,1,2,12,1,1,0.333,10/8/2024 12:49,0,A158
10/8/2024 13:27,1,1,1,1,2,2,1,1,1,1,1,12,1,1,0.333,10/8/2024 13:08,0,A158
10/8/2024 13:47,1,1,1,1,2,2,1,1,1,1,2,12,1,1,0.333,10/8/2024 13:27,0,A158
10/8/2024 14:07,1,1,1,1,2,2,1,1,1,1,2,12,1,1,0.333,10/8/2024 13:47,0,A158
10/8/2024 14:27,1,1,1,1,2,2,1,1,1,1,2,12,1,1,0.333,10/8/2024 14:07,0,A158
10/8/2024 14:35,1,1,1,1,2,2,1,1,1,1,2,12,1,1,0.333,10/8/2024 14:27,1,A158
10/8/2024 14:54,1,1,1,1,2,2,1,1,1,1,2,12,1,1,0.333,10/8/2024 14:35,0,A158
10/8/2024 15:15,1,1,1,1,3,3,1,1,1,1,2,14,2,3,0.667,10/8/2024 14:54,0,A158
10/8/2024 15:35,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 15:15,0,A158
10/8/2024 15:55,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 15:35,0,A158
10/8/2024 16:14,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 15:55,0,A158
10/8/2024 16:34,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 16:14,0,A158
10/8/2024 16:41,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 16:34,1,A158
10/8/2024 17:01,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 16:41,0,A158
10/8/2024 17:21,1,1,2,2,3,3,1,1,1,1,3,16,3,5,1,10/8/2024 17:01,0,A158
10/8/2024 17:40,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 17:21,0,A158
10/8/2024 18:01,1,1,2,2,3,3,1,1,1,1,2,16,3,5,1,10/8/2024 17:40,0,A158
10/8/2024 18:21,1,1,2,2,3,3,1,1,1,1,3,16,3,5,1,10/8/2024 18:01,0,A158
10/8/2024 18:40,1,1,2,2,3,3,1,1,1,1,3,16,3,5,1,10/8/2024 18:21,0,A158
10/8/2024 12:13,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,,0,A157
10/8/2024 12:33,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 12:13,0,A157
10/8/2024 12:53,1,1,2,2,1,1,1,1,1,1,1,12,1,1,1,10/8/2024 12:33,0,A157
10/8/2024 13:13,1,1,2,2,1,1,1,1,1,1,2,12,1,1,1,10/8/2024 12:53,0,A157
10/8/2024 13:33,1,1,2,2,1,1,1,1,1,1,2,12,1,1,1,10/8/2024 13:13,0,A157
10/8/2024 13:53,1,1,2,2,1,1,1,1,1,1,2,12,1,1,1,10/8/2024 13:33,0,A157
10/8/2024 14:13,1,1,2,2,1,1,1,1,1,1,2,12,1,1,1,10/8/2024 13:53,0,A157
10/8/2024 14:21,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 14:13,1,A157
10/8/2024 14:40,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 14:21,0,A157
10/8/2024 15:00,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 14:40,0,A157
10/8/2024 15:20,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 15:00,0,A157
10/8/2024 15:40,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 15:20,0,A157
10/8/2024 16:01,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 15:40,0,A157
10/8/2024 16:21,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 16:01,0,A157
10/8/2024 16:27,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,10/8/2024 16:21,1,A157
10/8/2024 16:47,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 16:27,0,A157
10/8/2024 17:07,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 16:47,0,A157
10/8/2024 17:27,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 17:07,0,A157
10/8/2024 17:47,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 17:27,0,A157
10/8/2024 18:07,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 17:47,0,A157
10/8/2024 18:26,1,2,1,1,1,1,1,1,1,1,2,11,0.5,0,0.5,10/8/2024 18:07,0,A157
10/8/2024 12:16,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.943,0,,0,A156
10/8/2024 12:36,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.943,0,10/8/2024 12:16,0,A156
10/8/2024 12:57,1,2,2,2,1,1,1,1,1,1,2,13,0.6,0.471,0.086,10/8/2024 12:36,0,A156
10/8/2024 13:16,1,2,2,2,2,2,1,1,1,1,2,15,1,1.414,0.143,10/8/2024 12:57,0,A156
10/8/2024 13:36,1,2,2,2,2,2,1,1,1,1,2,15,1,1.414,0.143,10/8/2024 13:16,0,A156
10/8/2024 13:56,1,2,2,2,2,2,1,1,1,1,2,15,1,1.414,0.143,10/8/2024 13:36,0,A156
10/8/2024 14:17,1,2,3,3,3,3,2,2,1,1,2,21,2.2,4.243,0.314,10/8/2024 13:56,0,A156
10/8/2024 14:23,1,2,2,2,2,2,1,1,1,1,2,15,1,1.414,0.143,10/8/2024 14:17,1,A156
10/8/2024 14:43,2,2,2,2,3,3,3,3,2,2,3,24,2.8,5.657,0.4,10/8/2024 14:23,0,A156
10/8/2024 15:03,3,3,3,3,4,4,3,3,2,2,3,30,4,8.485,0.571,10/8/2024 14:43,0,A156
10/8/2024 15:23,2,3,3,3,4,4,3,3,2,2,3,29,3.8,8.014,0.543,10/8/2024 15:03,0,A156
10/8/2024 15:43,3,3,3,3,4,4,3,3,2,2,3,30,4,8.485,0.571,10/8/2024 15:23,0,A156
10/8/2024 16:03,3,4,4,4,4,4,2,2,2,2,4,31,4.2,8.957,0.6,10/8/2024 15:43,0,A156
10/8/2024 16:23,3,4,4,4,4,4,3,3,2,2,3,33,4.6,9.899,0.657,10/8/2024 16:03,0,A156
10/8/2024 16:29,3,4,4,4,4,4,3,3,2,2,3,33,4.6,9.899,0.657,10/8/2024 16:23,1,A156
10/8/2024 16:48,3,4,4,4,5,5,4,4,2,2,4,37,5.4,11.785,0.771,10/8/2024 16:29,0,A156
10/8/2024 17:08,3,4,5,5,5,5,4,4,2,2,4,39,5.8,12.728,0.829,10/8/2024 16:48,0,A156
10/8/2024 17:29,4,5,5,5,6,6,4,4,3,3,5,45,7,15.556,1,10/8/2024 17:08,0,A156
10/8/2024 17:49,4,5,5,5,6,6,4,4,3,3,5,45,7,15.556,1,10/8/2024 17:29,0,A156
10/8/2024 18:08,4,5,6,6,6,6,4,4,2,2,5,45,7,15.556,1,10/8/2024 17:49,0,A156
10/8/2024 18:29,4,5,6,6,6,6,4,4,2,2,5,45,7,15.556,1,10/8/2024 18:08,0,A156
10/7/2024 12:25,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.606,0,,0,A155
10/7/2024 12:47,2,2,1,1,2,2,1,1,1,1,2,14,0.667,0.229,0.333,10/7/2024 12:25,0,A155
10/7/2024 13:06,2,2,1,1,2,2,1,1,1,1,2,14,0.667,0.229,0.333,10/7/2024 12:47,0,A155
10/7/2024 13:25,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 13:06,0,A155
10/7/2024 13:44,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 13:25,0,A155
10/7/2024 14:05,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 13:44,0,A155
10/7/2024 14:25,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 14:05,0,A155
10/7/2024 14:31,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.606,0,10/7/2024 14:25,1,A155
10/7/2024 14:50,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.606,0,10/7/2024 14:31,0,A155
10/7/2024 15:11,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 14:50,0,A155
10/7/2024 15:30,3,3,3,3,3,3,1,1,1,1,3,22,2,3.9,1,10/7/2024 15:11,0,A155
10/7/2024 15:50,3,3,3,3,1,1,1,1,1,1,3,18,1.333,2.065,0.667,10/7/2024 15:30,0,A155
10/7/2024 16:10,3,3,3,3,3,3,1,1,1,1,3,22,2,3.9,1,10/7/2024 15:50,0,A155
10/7/2024 16:30,3,3,3,3,3,3,1,1,1,1,3,22,2,3.9,1,10/7/2024 16:10,0,A155
10/7/2024 16:36,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.606,0,10/7/2024 16:30,1,A155
10/7/2024 16:56,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 16:36,0,A155
10/7/2024 17:15,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 16:56,0,A155
10/7/2024 17:35,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 17:15,0,A155
10/7/2024 17:55,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 17:35,0,A155
10/7/2024 18:15,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 17:55,0,A155
10/7/2024 18:35,2,2,2,2,2,2,1,1,1,1,2,16,1,1.147,0.5,10/7/2024 18:15,0,A155
10/7/2024 12:56,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A154
10/7/2024 13:16,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/7/2024 12:56,0,A154
10/7/2024 13:36,1,1,1,1,2,1,1,1,1,1,1,11,1,1.732,0.333,10/7/2024 13:16,0,A154
10/7/2024 13:56,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/7/2024 13:36,0,A154
10/7/2024 14:16,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/7/2024 13:56,0,A154
10/7/2024 14:36,1,1,1,1,2,1,1,1,1,1,1,11,1,1.732,0.333,10/7/2024 14:16,0,A154
10/7/2024 14:56,2,1,1,1,1,1,1,1,1,1,1,11,1,1.732,0.333,10/7/2024 14:36,0,A154
10/7/2024 15:02,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/7/2024 14:56,1,A154
10/7/2024 15:22,3,1,1,1,1,1,1,1,1,1,2,12,2,4.041,0.667,10/7/2024 15:02,0,A154
10/7/2024 15:42,2,1,1,1,1,1,1,1,1,1,1,11,1,1.732,0.333,10/7/2024 15:22,0,A154
10/7/2024 16:02,2,1,1,1,1,1,1,1,1,1,1,11,1,1.732,0.333,10/7/2024 15:42,0,A154
10/7/2024 16:22,3,1,1,1,1,1,1,1,1,1,1,12,2,4.041,0.667,10/7/2024 16:02,0,A154
10/7/2024 16:42,3,2,1,1,1,1,1,1,1,1,2,13,3,6.351,1,10/7/2024 16:22,0,A154
10/7/2024 17:02,2,1,1,1,1,1,1,1,1,1,2,11,1,1.732,0.333,10/7/2024 16:42,0,A154
10/7/2024 17:08,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/7/2024 17:02,1,A154
10/7/2024 17:28,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,10/7/2024 17:08,0,A154
10/7/2024 17:48,2,1,1,1,1,1,1,1,1,1,1,11,1,1.732,0.333,10/7/2024 17:28,0,A154
10/7/2024 18:08,3,1,1,1,1,1,1,1,1,1,1,12,2,4.041,0.667,10/7/2024 17:48,0,A154
10/7/2024 18:28,2,1,1,1,1,1,1,1,1,1,2,11,1,1.732,0.333,10/7/2024 18:08,0,A154
10/7/2024 18:48,2,1,1,1,1,1,1,1,1,1,2,11,1,1.732,0.333,10/7/2024 18:28,0,A154
10/7/2024 19:08,2,1,1,1,1,1,1,1,1,1,2,11,1,1.732,0.333,10/7/2024 18:48,0,A154
10/7/2024 13:03,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,,0,A153
10/7/2024 13:24,1,1,2,2,2,2,1,1,1,1,2,14,1,0.577,0.211,10/7/2024 13:03,0,A153
10/7/2024 13:43,1,1,2,2,2,2,1,1,1,1,2,14,1,0.577,0.211,10/7/2024 13:24,0,A153
10/7/2024 14:03,1,1,1,1,2,2,1,1,2,2,2,14,1,0.577,0.211,10/7/2024 13:43,0,A153
10/7/2024 14:24,2,2,2,2,2,2,1,1,1,1,2,16,1.5,1.732,0.316,10/7/2024 14:03,0,A153
10/7/2024 14:43,1,1,2,2,2,2,1,1,2,2,2,16,1.5,1.732,0.316,10/7/2024 14:24,0,A153
10/7/2024 15:03,1,1,2,2,3,3,2,2,3,3,2,22,3,5.196,0.632,10/7/2024 14:43,0,A153
10/7/2024 15:10,1,1,1,1,2,2,2,2,2,2,2,16,1.5,1.732,0.316,10/7/2024 15:03,1,A153
10/7/2024 15:30,1,2,2,2,3,3,1,1,2,2,2,19,2.25,3.464,0.474,10/7/2024 15:10,0,A153
10/7/2024 15:50,2,1,3,3,3,3,2,2,2,2,3,23,3.25,5.774,0.684,10/7/2024 15:30,0,A153
10/7/2024 16:10,2,2,3,3,4,4,2,2,2,2,3,26,4,7.506,0.842,10/7/2024 15:50,0,A153
10/7/2024 16:30,2,3,3,3,4,4,2,2,3,3,4,29,4.75,9.238,1,10/7/2024 16:10,0,A153
10/7/2024 16:50,2,2,3,3,4,4,2,2,3,3,3,28,4.5,8.66,0.947,10/7/2024 16:30,0,A153
10/7/2024 17:10,1,2,3,3,4,4,2,2,2,2,3,25,3.75,6.928,0.789,10/7/2024 16:50,0,A153
10/7/2024 17:17,2,2,3,3,4,4,2,2,2,2,3,26,4,7.506,0.842,10/7/2024 17:10,1,A153
10/7/2024 17:37,1,2,2,2,3,3,2,2,1,1,3,19,2.25,3.464,0.474,10/7/2024 17:17,0,A153
10/7/2024 17:57,1,2,3,3,4,4,3,3,2,2,2,27,4.25,8.083,0.895,10/7/2024 17:37,0,A153
10/7/2024 18:17,2,2,3,3,4,4,2,2,3,3,4,28,4.5,8.66,0.947,10/7/2024 17:57,0,A153
10/7/2024 18:37,1,2,3,3,4,4,3,3,2,2,3,27,4.25,8.083,0.895,10/7/2024 18:17,0,A153
10/7/2024 18:57,1,2,3,3,4,4,2,2,3,3,3,27,4.25,8.083,0.895,10/7/2024 18:37,0,A153
10/7/2024 19:17,2,2,3,3,4,4,2,2,3,3,3,28,4.5,8.66,0.947,10/7/2024 18:57,0,A153
10/5/2024 12:26,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A152
10/5/2024 12:47,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 12:26,0,A152
10/5/2024 13:07,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 12:47,0,A152
10/5/2024 13:26,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 13:07,0,A152
10/5/2024 13:46,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 13:26,0,A152
10/5/2024 14:06,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 13:46,0,A152
10/5/2024 14:26,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 14:06,0,A152
10/5/2024 14:32,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 14:26,1,A152
10/5/2024 14:46,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 14:32,0,A152
10/5/2024 15:12,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 14:46,0,A152
10/5/2024 15:32,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 15:12,0,A152
10/5/2024 15:52,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 15:32,0,A152
10/5/2024 16:13,2,2,1,1,2,2,1,1,1,1,2,14,1,4,1,10/5/2024 15:52,0,A152
10/5/2024 16:33,1,1,1,1,2,2,1,1,1,1,2,12,0.5,2,0.5,10/5/2024 16:13,0,A152
10/5/2024 16:39,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 16:33,1,A152
10/5/2024 17:00,1,1,1,1,2,2,1,1,1,1,2,12,0.5,2,0.5,10/5/2024 16:39,0,A152
10/5/2024 17:19,1,1,1,1,2,2,1,1,1,1,2,12,0.5,2,0.5,10/5/2024 17:00,0,A152
10/5/2024 17:39,1,1,1,1,2,2,1,1,1,1,2,12,0.5,2,0.5,10/5/2024 17:19,0,A152
10/5/2024 17:59,1,1,1,1,2,2,2,2,1,1,2,14,1,4,1,10/5/2024 17:39,0,A152
10/5/2024 18:20,1,1,1,1,2,2,2,2,1,1,2,14,1,4,1,10/5/2024 17:59,0,A152
10/5/2024 18:40,1,1,1,1,2,2,1,1,1,1,2,12,0.5,2,0.5,10/5/2024 18:20,0,A152
10/5/2024 12:28,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A151
10/5/2024 12:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 12:28,0,A151
10/5/2024 13:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 12:49,0,A151
10/5/2024 13:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 13:09,0,A151
10/5/2024 13:49,1,2,1,1,1,1,1,1,1,1,1,11,0.333,1,0.333,10/5/2024 13:29,0,A151
10/5/2024 14:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 13:49,0,A151
10/5/2024 14:28,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,10/5/2024 14:09,0,A151
